{'title': '恒瑞医药注射用卡瑞利珠单抗主要研究终点结果达到方案预设优效标准', 'label': '1'}
{'title': '白云机场月旅客吞吐量同比降', 'label': '0'}
{'title': '北方导航上半年亏损万元', 'label': '0'}
{'title': '金龙汽车月客车销量同比下降', 'label': '0'}
{'title': '西部证券撤销深圳投资大厦证券营业部', 'label': '0'}
{'title': '太平洋撤销兰州皋兰路证券营业部', 'label': '0'}
{'title': '国机汽车德国孙公司进入破产程序', 'label': '0'}
{'title': '福日电子终止定增募资不超亿元事项', 'label': '0'}
{'title': '同仁堂股东大家人寿减持股份', 'label': '0'}
{'title': '克明面业持股股东湖南资管拟减持不超股份', 'label': '0'}
{'title': '宏发股份持股股东联发集团拟减持不超股份', 'label': '0'}
{'title': '深圳燃气股东新希望集团拟减持不超股份', 'label': '0'}
{'title': '广济药业控股子公司孟州公司月日起停产天', 'label': '0'}
{'title': '乐凯新材热敏磁票生产线继续停产', 'label': '0'}
{'title': '天士力控股子公司天士力生物与终止产品合作事宜', 'label': '0'}
{'title': '宇通客车月销量同比下降', 'label': '0'}
{'title': '慈星股份控股股东及其一致行动人拟减持不超股份', 'label': '0'}
{'title': '光威复材持股股东北京中信投资中心有限合伙拟减持不超股份', 'label': '0'}
{'title': '华正新材持股股东钱海平拟减持不超股份', 'label': '0'}
{'title': '澳柯玛持股股东青岛城投金融控股集团拟减持不超股份', 'label': '0'}
{'title': '鸿远电子部分董监高拟合计减持不超股份', 'label': '0'}
{'title': '麦迪科技持股股东汪建华拟减持不超股份', 'label': '0'}
{'title': '万达电影上半年亏损亿元预计无法完成业绩承诺', 'label': '0'}
{'title': '中能电气上半年亏损万元', 'label': '0'}
{'title': '环球印务持股股东比特投资拟清仓即抛售万股', 'label': '0'}
{'title': '乐鑫科技持股股东亚东北辰拟减持不超股份', 'label': '0'}
{'title': '中船防务控股股东中船集团拟减持不超股份', 'label': '0'}
{'title': '方邦股份持股股东松禾创投拟减持不超股份', 'label': '0'}
{'title': '惠发食品持股股东正和昌投资拟减持不超股份', 'label': '0'}
{'title': '蓝焰控股持股股东中国信达拟减持不超股份', 'label': '0'}
{'title': '森远股份持股股东齐广田拟减持不超股份', 'label': '0'}
{'title': '海汽集团控股股东海汽控股拟减持不超股份', 'label': '0'}
{'title': '山东赫达拟将定增募资金额下调为不超亿元', 'label': '0'}
{'title': '正海生物实控人拟减持不超股份', 'label': '0'}
{'title': '高盟新材股东拟减持股份', 'label': '0'}
{'title': '华明装备终止购买临沂鑫海新型材料有限公司股权事项', 'label': '0'}
{'title': '沈阳化工糊树脂产品在公司产品结构中占比较小', 'label': '0'}
{'title': '丸美股份股东拟减持不超过总股本', 'label': '0'}
{'title': '国林科技合计持股股东上海力鼎和深圳力鼎合计拟清仓式减持', 'label': '0'}
{'title': '楚江新材国家军民融合产业投资基金等多名股东合计拟减持不超过总股本', 'label': '0'}
{'title': '嘉泽新能持股股东宁夏比泰拟减持不超', 'label': '0'}
{'title': '虹软科技持股股东达隆发展拟减持不超', 'label': '0'}
{'title': '佳通尚无确定的股改方案书面同意股改的非流通股股东有家', 'label': '0'}
{'title': '兰生股份减持海通证券万股获利亿元', 'label': '0'}
{'title': '新洋丰拟将回购股份价格上调为不超过元股', 'label': '0'}
{'title': '康隆达持股股东满博投资拟减持不超过股份', 'label': '0'}
{'title': '名臣健康持股股东锦煌投资拟减持不超股份', 'label': '0'}
{'title': '华信新材股东盐城中科和常熟中科拟合计减持不超股份', 'label': '0'}
{'title': '兆易创新大基金减持股份减持计划实施完毕', 'label': '0'}
{'title': '万达电影预计上半年亏损亿元亿元', 'label': '0'}
{'title': '众泰预计上半年亏损亿元亿元', 'label': '0'}
{'title': '金逸影视预计上半年亏损亿元亿元', 'label': '0'}
{'title': '深圳机场预计上半年亏损亿元亿元', 'label': '0'}
{'title': '金固股份预计上半年亏损万元万元', 'label': '0'}
{'title': '深天地预计上半年亏损万元万元', 'label': '0'}
{'title': '卓越新能东宝厂区设备维修过程中意外发生火情', 'label': '0'}
{'title': '拉夏实控人及一致行动人所持股份被司法冻结', 'label': '0'}
{'title': '光峰科技上半年净利同比预降', 'label': '0'}
{'title': '乐鑫科技上半年净利万元同比降', 'label': '0'}
{'title': '中远海特上半年净利润万元同比下降', 'label': '0'}
{'title': '凯撒旅业上半年预亏万元亿元', 'label': '0'}
{'title': '天虹股份五龙贸易拟减持公司不超股份', 'label': '0'}
{'title': '明星电力业绩快报上半年净利同比降', 'label': '0'}
{'title': '安纳达董事长王军辞职', 'label': '0'}
{'title': '富控公司所持部分不动产将被司法拍卖', 'label': '0'}
{'title': '康美实控人马兴田被公安机关采取强制措施', 'label': '0'}
{'title': '海立股份股东拟减持不超股份', 'label': '0'}
{'title': '通光线缆持股股东张钟拟减持不超股份', 'label': '0'}
{'title': '蓝海华腾持股股东王洪妹拟减持不超股份', 'label': '0'}
{'title': '金杯汽车股东新金杯减持股份不再是持股以上股东', 'label': '0'}
{'title': '北斗星通大基金拟减持不超股份', 'label': '0'}
{'title': '中再资环两股东拟合计减持不超股份', 'label': '0'}
{'title': '太极实业股东大基金拟减持不超股份', 'label': '0'}
{'title': '汇顶科技股东国家集成电路产业投资基金拟减持不超股份', 'label': '0'}
{'title': '格力电器股东京海担保累计减持公司股份减持计划实施完毕', 'label': '0'}
{'title': '佳通终止筹划股改月日复牌', 'label': '0'}
{'title': '天成公司控股股东实控人被证监会立案调查', 'label': '0'}
{'title': '鹏起前董事长私刻公司多枚印章', 'label': '0'}
{'title': '光洋股份终止收购威海世一及威海高亚泰股权', 'label': '0'}
{'title': '保利地产上半年签约金额亿元同比下降', 'label': '0'}
{'title': '大秦铁路上半年大秦线货物运输量同比减', 'label': '0'}
{'title': '碳元科技控股股东兼实控人兼董事长拟减持不超股份', 'label': '0'}
{'title': '剑桥科技股东康宜桥拟减持不超股份', 'label': '0'}
{'title': '方正电机股东拟减持不超股份', 'label': '0'}
{'title': '金杯汽车持股股东沈阳工业国有资产经营有限公司拟减持不超股份', 'label': '0'}
{'title': '延长化建持股股东刘纯权拟减持不超股份', 'label': '0'}
{'title': '济南高新股东国通信托拟减持不超股份', 'label': '0'}
{'title': '振江股份子公司尚和海工所属振江号海工平台发生事故', 'label': '0'}
{'title': '中金环境总经理沈金浩涉嫌内幕交易被证监会立案调查', 'label': '0'}
{'title': '万丰奥威控股股东万丰集团与宝钢金属终止战略合作', 'label': '0'}
{'title': '立华股份月商品肉鸡销售收入亿元环比降', 'label': '0'}
{'title': '蓝色光标预计上半年净利同比下降至', 'label': '0'}
{'title': '金陵体育实控人方面拟减持公司不超股份', 'label': '0'}
{'title': '保龄宝趵朴富通拟减持不超股份', 'label': '0'}
{'title': '石大胜华控股股东拟减持不超股份', 'label': '0'}
{'title': '强力新材实控人及其一致行动人拟减持不超公司股份', 'label': '0'}
{'title': '同德化工实控人拟减持不超股份', 'label': '0'}
{'title': '沪宁股份实控人拟减持不超股份回购员工持股平台股份', 'label': '0'}
{'title': '云天化股东拟减持不超股份', 'label': '0'}
{'title': '至纯科技股东拟大宗交易减持不超股份', 'label': '0'}
{'title': '华脉科技股东大宗交易减持股份', 'label': '0'}
{'title': '张家港行沙钢集团拟减持不超股份', 'label': '0'}
{'title': '春风动力股东拟减持不超股份', 'label': '0'}
{'title': '四川美丰子公司生产装置进行检修预计耗时半个月', 'label': '0'}
{'title': '红太阳公司因涉嫌信息披露违法违规被证监会立案调查', 'label': '0'}
{'title': '世联行持股股东华居天下拟减持不超股份', 'label': '0'}
{'title': '白云机场月旅客吞吐量同比降', 'label': '0'}
{'title': '华能水电上半年发电量同比减', 'label': '0'}
{'title': '华新水泥预计上半年净利润同比降', 'label': '0'}
{'title': '金龙汽车上半年客车销量同比下降', 'label': '0'}
{'title': '中威电子前次减持计划期限届满实控人拟继续减持不超股份', 'label': '0'}
{'title': '世名科技持股股东华泰紫金江苏股权投资基金拟减持不超股份', 'label': '0'}
{'title': '达威股份持股股东吴冬梅拟清仓', 'label': '0'}
{'title': '哈投股份股东中国华融拟减持不超股份', 'label': '0'}
{'title': '拓维信息大股东拟减持不超股份', 'label': '0'}
{'title': '金证股份股东拟减持不超股份', 'label': '0'}
{'title': '第一创业持股股东航民集团计划减持不超股份', 'label': '0'}
{'title': '斯太股票将自月日起暂停上市', 'label': '0'}
{'title': '微贷网被立案侦查汉鼎宇佑提示金融资产减值风险', 'label': '0'}
{'title': '天海防务第二大股东李露被刑事立案涉嫌合同诈骗', 'label': '0'}
{'title': '奥美医疗股东陈浩华等拟合计减持公司不超股份', 'label': '0'}
{'title': '康辰药业股东减持股份', 'label': '0'}
{'title': '新黄浦公布股权转让方案上交所追问是否存在利益安排', 'label': '0'}
{'title': '吉林森工收到监管问询函上交所要求说明人造板集团计提坏账准备对应债权情况', 'label': '0'}
{'title': '中信证券中信建投回应合并传闻未得到任何信息', 'label': '0'}
{'title': '星期六累计亿元关联交易未及时披露被广东证监局警示', 'label': '0'}
{'title': '捷成股份预计上半年净利润同比下降', 'label': '0'}
{'title': '紫光国微发行股份购买资产事项未能过会', 'label': '0'}
{'title': '大化公司股票终止上市', 'label': '0'}
{'title': '江化微持股股东杰华公司拟减持不超股份', 'label': '0'}
{'title': '沃特股份股东及董监高拟合计减持不超股份', 'label': '0'}
{'title': '中光防雷持股的大股东上海广信拟减持不超过公司股份', 'label': '0'}
{'title': '世纪瑞尔股东及一致行动人拟合计减持不超过公司股份', 'label': '0'}
{'title': '恒邦股份持股股东恒邦集团和持股的一致行动人王信恩拟合计减持不超公司股份', 'label': '0'}
{'title': '迪安诊断控股股东及其一致行动人拟减持不超过公司股份', 'label': '0'}
{'title': '量子生物预计上半年净利润同比减', 'label': '0'}
{'title': '宣亚国际股东伟岸仲合减持计划期限已届满拟继续减持不超股份', 'label': '0'}
{'title': '石大胜华预计上半年亏损万元至万元', 'label': '0'}
{'title': '民生银行董事长洪崎辞职选举高迎欣为新任董事长', 'label': '0'}
{'title': '淮河能源终止重大资产重组', 'label': '0'}
{'title': '联化科技预计上半年净利润同比降', 'label': '0'}
{'title': '鹏鼎控股兼善鹏诚方面拟减持不超股份', 'label': '0'}
{'title': '江南高纤控股股东陶国平拟减持不超股权', 'label': '0'}
{'title': '药石科技持股股东恒川资管拟减持不超过股份', 'label': '0'}
{'title': '中孚信息董事陈志江拟减持不超股份', 'label': '0'}
{'title': '耐普矿机预计上半年净利润同比降', 'label': '0'}
{'title': '锡业股份冶炼分公司锡冶炼设备月日开始检修', 'label': '0'}
{'title': '退市锐电退市整理期结束将于月日摘牌', 'label': '0'}
{'title': '清源股份控股股东之一致行动人清源国际拟减持股份', 'label': '0'}
{'title': '金力永磁持股股东金风投控拟减持不超股份', 'label': '0'}
{'title': '金能科技国投协力基金及其一致行动人国投创新基金拟减持不超股份', 'label': '0'}
